0,1,-43.128
0,2,-50.8421
0,3,-46.6244
0,4,-48.0538
0,5,-34.7305
0,6,-100.835
0,7,-48.4576
0,8,-50
0,9,-102.197
1,10,100
2,11,100
3,12,100
3,13,-34.7005
3,14,-26.2519
4,15,100
4,16,-26.2345
4,17,-100.974
4,18,-100.98
4,19,-25.9114
5,20,100
5,21,-100.961
6,22,100
7,23,100
8,24,100
8,25,-101.451
9,26,100
10,27,100
11,28,100
12,29,100
12,30,-50
13,31,100
13,32,-100.944
13,33,-50
14,34,100
15,35,100
16,36,100
17,37,100
18,38,100
18,39,-25.6595
19,40,100
20,41,100
21,42,100
22,43,100
22,44,-25.8807
23,45,100
24,46,100
24,47,-26.4816
24,48,-26.2544
25,49,100
25,50,-26.5459
25,51,-25.5947
25,52,-27.1819
26,53,100
27,54,100
27,55,-26.6067
28,56,100
28,57,-26.1475
28,58,-25.9079
29,59,100
30,60,100
30,61,-28.0633
31,62,100
32,63,100
33,64,100
34,65,100
34,66,-100.924
34,67,-102.635
34,68,-25.9882
35,69,100
35,70,-100.937
35,71,-25.9234
36,72,100
36,73,-100.954
37,74,100
38,75,100
39,76,100
40,77,100
41,78,100
42,79,100
43,80,100
44,81,100
45,82,100
46,83,100
47,84,100
48,85,100
49,86,100
50,87,100
51,88,100
51,89,-50
52,90,100
53,91,100
54,92,100
55,93,100
55,94,-25.9399
56,95,100
57,96,100
58,97,100
59,98,100
60,99,100
61,100,100
62,101,100
63,102,100
64,103,100
64,104,-25.9925
65,105,100
65,106,-25.9726
66,107,100
67,108,100
67,109,-102.656
68,110,100
69,111,100
70,112,100
70,113,-102.788
71,114,100
72,115,100
73,116,100
74,117,100
75,118,100
76,119,100
77,120,100
78,121,100
79,122,100
80,123,100
81,124,100
82,125,100
83,126,100
84,127,100
85,128,100
86,129,100
87,130,100
88,131,100
89,132,100
90,133,100
91,134,100
91,135,-50
92,136,100
93,137,100
94,138,100
95,139,100
96,140,100
97,141,100
97,142,-102.706
98,143,100
99,144,100
100,145,100
101,146,100
102,147,100
103,148,100
104,149,100
105,150,100
106,151,100
106,152,-33.1426
107,153,100
108,154,100
109,155,100
110,156,100
111,157,100
112,158,100
113,159,100
114,160,100
114,161,-25.9477
115,162,100
116,163,100
117,164,100
118,165,100
119,166,100
120,167,100
121,168,100
122,169,100
123,170,100
124,171,100
125,172,100
126,173,100
127,174,100
128,175,100
129,176,100
130,177,100
131,178,100
132,179,100
133,180,100
134,181,100
135,182,100
136,183,100
137,184,100
138,185,100
139,186,100
140,187,100
141,188,100
142,189,100
143,190,100
144,191,100
145,192,100
146,193,100
147,194,100
148,195,100
149,196,100
150,197,100
151,198,100
152,199,100
153,200,100
154,201,100
155,202,100
156,203,100
157,204,100
158,205,100
159,206,100
160,207,100
161,208,100
162,209,100
163,210,100
164,211,100
164,212,-32.8295
165,213,100
166,214,100
167,215,100
168,216,100
169,217,100
169,218,-26.1795
169,219,-100.868
170,220,100
171,221,100
172,222,100
173,223,100
174,224,100
175,225,100
176,226,100
177,227,100
178,228,100
179,229,100
180,230,100
181,231,100
182,232,100
183,233,100
183,234,-100.429
184,235,100
185,236,100
186,237,100
187,238,100
188,239,100
189,240,100
190,241,100
191,242,100
192,243,100
193,244,100
194,245,100
195,246,100
196,247,100
197,248,100
198,249,100
199,250,100
200,251,100
201,252,100
202,253,100
203,254,100
204,255,100
205,256,100
206,257,100
207,258,100
208,259,100
209,260,100
210,261,100
211,262,100
212,263,100
213,264,100
213,265,-50
214,266,100
215,267,100
216,268,100
216,269,-50
217,270,100
218,271,100
219,272,100
220,273,100
221,274,100
222,275,100
223,276,100
224,277,100
224,278,-136.702
225,279,100
225,280,-101.316
226,281,100
