0,1,-50
0,2,-100.963
1,3,100
1,4,-46.6398
1,5,-38.6618
1,6,-47.4646
1,7,-43.4876
2,8,100
2,9,-43.0026
3,10,100
3,11,-41.6782
3,12,-48.9931
3,13,-46.604
3,14,-46.1908
3,15,-46.2035
4,16,100
4,17,-43.1499
5,18,100
5,19,-38.4238
5,20,-38.5899
6,21,100
6,22,-38.4783
6,23,-38.4124
6,24,-38.5488
7,25,100
8,26,100
9,27,100
9,28,-46.3211
10,29,100
10,30,-46.2735
10,31,-46.286
10,32,-46.168
10,33,-38.4417
10,34,-46.1164
10,35,-43.863
10,36,-46.2739
10,37,-38.569
10,38,-46.2505
10,39,-38.5414
10,40,-46.347
10,41,-46.3473
10,42,-46.3762
10,43,-46.2637
10,44,-38.3808
10,45,-48.3928
10,46,-47.5324
11,47,100
11,48,-38.5202
11,49,-46.3398
11,50,-47.4619
11,51,-46.3876
11,52,-46.388
11,53,-38.5435
12,54,100
12,55,-46.3063
12,56,-38.6135
12,57,-38.4217
12,58,-46.3738
13,59,100
13,60,-46.3239
13,61,-46.3527
13,62,-46.3531
13,63,-43.3037
13,64,-48.5882
13,65,-46.3929
13,66,-46.2628
13,67,-48.6284
13,68,-46.3154
13,69,-48.6774
13,70,-46.7208
13,71,-38.565
13,72,-38.4934
13,73,-43.2327
13,74,-43.2515
13,75,-46.2845
13,76,-43.3807
13,77,-46.7805
13,78,-46.4364
13,79,-38.4456
13,80,-38.5815
13,81,-38.5171
13,82,-38.4508
13,83,-47.5853
14,84,100
14,85,-43.3614
14,86,-38.5417
14,87,-38.4758
14,88,-38.6136
15,89,100
16,90,100
17,91,100
17,92,-38.5579
18,93,100
18,94,-38.5742
18,95,-38.5096
19,96,100
19,97,-46.2654
19,98,-43.1436
19,99,-38.5647
19,100,-38.499
19,101,-47.5832
20,102,100
20,103,-43.4142
20,104,-48.5998
20,105,-38.4908
20,106,-46.4339
21,107,100
21,108,-46.3818
21,109,-46.2097
21,110,-46.4111
21,111,-46.2793
21,112,-43.3867
21,113,-46.4272
21,114,-48.4719
21,115,-46.4802
21,116,-43.2689
21,117,-46.3368
22,118,100
22,119,-38.4039
22,120,-38.5415
23,121,100
24,122,100
25,123,100
25,124,-38.6073
25,125,-38.5416
25,126,-38.4756
25,127,-38.4875
25,128,-38.4216
26,129,100
26,130,-38.442
27,131,100
28,132,100
29,133,100
30,134,100
31,135,100
31,136,-46.3799
32,137,100
32,138,-46.3299
32,139,-46.3587
33,140,100
34,141,100
35,142,100
36,143,100
36,144,-38.5243
37,145,100
37,146,-38.4203
37,147,-38.5564
37,148,-38.4907
37,149,-46.3151
37,150,-38.4773
37,151,-38.4099
37,152,-38.5457
38,153,100
39,154,100
40,155,100
41,156,100
42,157,100
42,158,-38.4439
42,159,-38.5799
42,160,-38.514
43,161,100
43,162,-38.4099
44,163,100
44,164,-38.6152
44,165,-38.551
45,166,100
46,167,100
47,168,100
48,169,100
48,170,-38.5341
48,171,-38.4681
49,172,100
50,173,100
51,174,100
51,175,-38.4132
52,176,100
52,177,-38.6178
53,178,100
53,179,-46.3367
54,180,100
55,181,100
56,182,100
57,183,100
58,184,100
59,185,100
60,186,100
61,187,100
61,188,-43.6984
62,189,100
63,190,100
63,191,-32.6328
63,192,-38.4806
64,193,100
64,194,-38.4996
65,195,100
65,196,-38.5973
66,197,100
66,198,-38.6169
67,199,100
67,200,-43.6445
68,201,100
69,202,100
69,203,-38.4659
70,204,100
70,205,-38.5656
70,206,-38.4982
70,207,-38.4307
71,208,100
72,209,100
73,210,100
73,211,-38.4839
74,212,100
74,213,-38.5835
74,214,-43.6568
75,215,100
75,216,-38.6007
76,217,100
76,218,-38.4969
76,219,-38.4311
77,220,100
77,221,-42.9132
77,222,-46.1752
78,223,100
79,224,100
80,225,100
81,226,100
81,227,-38.5009
82,228,100
83,229,100
83,230,-46.68
84,231,100
85,232,100
86,233,100
87,234,100
88,235,100
89,236,100
90,237,100
91,238,100
91,239,-32.6189
91,240,-25.9144
92,241,100
93,242,100
94,243,100
94,244,-38.4312
95,245,100
96,246,100
97,247,100
98,248,100
99,249,100
100,250,100
101,251,100
102,252,100
103,253,100
104,254,100
104,255,-38.6091
105,256,100
106,257,100
107,258,100
108,259,100
109,260,100
110,261,100
111,262,100
111,263,-32.6482
112,264,100
