0,1,-50
0,2,-101.45
1,3,100
1,4,-101.3
2,5,100
3,6,100
3,7,-100.462
3,8,-43.4263
4,9,100
5,10,100
6,11,100
7,12,100
7,13,-38.7465
7,14,-26.5657
8,15,100
8,16,-100.847
9,17,100
10,18,100
11,19,100
12,20,100
13,21,100
14,22,100
15,23,100
16,24,100
17,25,100
18,26,100
19,27,100
19,28,-38.8222
19,29,-46.3133
19,30,-26.1564
19,31,-43.8291
19,32,-46.3708
20,33,100
21,34,100
21,35,-48.4664
22,36,100
23,37,100
24,38,100
25,39,100
25,40,-48.5779
25,41,-46.4249
26,42,100
27,43,100
27,44,-38.7507
28,45,100
28,46,-42.9288
29,47,100
29,48,-34.5834
30,49,100
31,50,100
32,51,100
32,52,-39.978
32,53,-39.8036
32,54,-43.7972
33,55,100
34,56,100
35,57,100
36,58,100
37,59,100
38,60,100
39,61,100
40,62,100
41,63,100
41,64,-42.8961
42,65,100
42,66,-38.5166
43,67,100
44,68,100
45,69,100
45,70,-43.0279
45,71,-38.5679
46,72,100
47,73,100
47,74,-38.5344
48,75,100
48,76,-46.6266
48,77,-38.4525
49,78,100
50,79,100
51,80,100
52,81,100
53,82,100
53,83,-25.9234
53,84,-38.5387
53,85,-25.9052
53,86,-46.4034
54,87,100
54,88,-25.8896
54,89,-38.6465
55,90,100
55,91,-46.334
56,92,100
57,93,100
58,94,100
59,95,100
59,96,-26.027
60,97,100
61,98,100
62,99,100
63,100,100
64,101,100
64,102,-46.4115
65,103,100
66,104,100
67,105,100
68,106,100
69,107,100
69,108,-47.7582
70,109,100
71,110,100
72,111,100
73,112,100
74,113,100
74,114,-43.6948
74,115,-38.5164
74,116,-46.3295
75,117,100
75,118,-48.5761
76,119,100
77,120,100
78,121,100
79,122,100
80,123,100
81,124,100
82,125,100
83,126,100
84,127,100
85,128,100
86,129,100
87,130,100
88,131,100
89,132,100
90,133,100
91,134,100
92,135,100
92,136,-25.9306
93,137,100
93,138,-100.826
93,139,-25.9589
94,140,100
95,141,100
96,142,100
97,143,100
98,144,100
99,145,100
100,146,100
101,147,100
101,148,-26.1881
101,149,-48.5225
102,150,100
103,151,100
104,152,100
105,153,100
106,154,100
106,155,-27.4092
106,156,-25.9685
107,157,100
108,158,100
109,159,100
110,160,100
111,161,100
112,162,100
113,163,100
114,164,100
115,165,100
115,166,-101.47
115,167,-26.0928
115,168,-100.482
116,169,100
117,170,100
117,171,-26.006
117,172,-102.965
117,173,-102.982
118,174,100
119,175,100
120,176,100
121,177,100
121,178,-102.455
121,179,-102.654
121,180,-102.767
122,181,100
123,182,100
123,183,-102.349
123,184,-50
124,185,100
125,186,100
125,187,-50
126,188,100
127,189,100
128,190,100
128,191,-33.1878
129,192,100
130,193,100
131,194,100
132,195,100
133,196,100
134,197,100
135,198,100
136,199,100
137,200,100
138,201,100
139,202,100
140,203,100
141,204,100
142,205,100
143,206,100
144,207,100
145,208,100
146,209,100
146,210,-26.2143
147,211,100
148,212,100
149,213,100
150,214,100
151,215,100
152,216,100
153,217,100
154,218,100
154,219,-50
154,220,-102.674
154,221,-26.2376
155,222,100
155,223,-26.226
156,224,100
156,225,-27.3294
157,226,100
158,227,100
158,228,-50
158,229,-27.1183
158,230,-27.3436
158,231,-102.769
158,232,-102.092
159,233,100
160,234,100
160,235,-26.7621
160,236,-50
161,237,100
162,238,100
163,239,100
164,240,100
165,241,100
166,242,100
167,243,100
168,244,100
168,245,-100.941
168,246,-26.6509
169,247,100
169,248,-26.0112
169,249,-25.9337
170,250,100
171,251,100
172,252,100
172,253,-25.9227
173,254,100
174,255,100
175,256,100
176,257,100
177,258,100
177,259,-100.933
178,260,100
178,261,-33.045
179,262,100
180,263,100
181,264,100
182,265,100
183,266,100
184,267,100
185,268,100
186,269,100
187,270,100
188,271,100
189,272,100
190,273,100
191,274,100
191,275,-101.467
192,276,100
192,277,-25.9288
193,278,100
194,279,100
194,280,-100.96
194,281,-25.9322
195,282,100
196,283,100
197,284,100
198,285,100
199,286,100
200,287,100
201,288,100
202,289,100
203,290,100
204,291,100
205,292,100
206,293,100
206,294,-100.847
206,295,-50
207,296,100
207,297,-25.9023
207,298,-26.0016
207,299,-25.9405
208,300,100
209,301,100
210,302,100
210,303,-26.0483
211,304,100
211,305,-100.842
212,306,100
213,307,100
213,308,-25.9616
213,309,-25.9549
214,310,100
215,311,100
216,312,100
216,313,-26.021
216,314,-25.953
216,315,-25.9446
216,316,-100.838
216,317,-25.9475
216,318,-25.9394
216,319,-26.0026
216,320,-100.825
