0,1,-43.4668
0,2,-43.8052
0,3,-46.3311
0,4,-48.438
0,5,-43.4094
0,6,-46.4
0,7,-42.0693
0,8,-46.4001
1,9,100
1,10,-26.8603
1,11,-25.9678
1,12,-100.351
1,13,-102.652
1,14,-100.824
1,15,-102.65
1,16,-47.308
1,17,-50
2,18,100
3,19,100
3,20,-32.8147
3,21,-38.5323
4,22,100
4,23,-38.6107
5,24,100
5,25,-101.278
6,26,100
7,27,100
8,28,100
8,29,-50
8,30,-46.3576
8,31,-32.6347
8,32,-42.9405
8,33,-42.8993
8,34,-43.2457
8,35,-102.122
8,36,-38.5914
8,37,-46.7449
8,38,-100.985
9,39,100
10,40,100
11,41,100
11,42,-50
12,43,100
12,44,-50
12,45,-50
13,46,100
14,47,100
15,48,100
16,49,100
16,50,-38.9164
16,51,-50.6655
16,52,-48.3555
16,53,-102.189
16,54,-43.685
17,55,100
18,56,100
18,57,-50
18,58,-50
19,59,100
20,60,100
20,61,-48.0491
21,62,100
21,63,-34.6079
21,64,-26.1402
22,65,100
23,66,100
24,67,100
25,68,100
26,69,100
26,70,-46.4869
27,71,100
28,72,100
29,73,100
30,74,100
30,75,-25.8172
31,76,100
31,77,-25.9909
32,78,100
32,79,-26.6718
32,80,-46.4339
33,81,100
34,82,100
34,83,-43.454
34,84,-39.0801
35,85,100
35,86,-46.3777
36,87,100
36,88,-32.6169
36,89,-46.6703
36,90,-46.2217
36,91,-46.3622
36,92,-46.2153
37,93,100
37,94,-34.6925
37,95,-34.5619
38,96,100
38,97,-46.2426
39,98,100
40,99,100
41,100,100
42,101,100
43,102,100
44,103,100
44,104,-101.796
45,105,100
45,106,-26.2899
46,107,100
47,108,100
48,109,100
49,110,100
50,111,100
51,112,100
51,113,-43.3066
52,114,100
53,115,100
53,116,-43.4746
54,117,100
55,118,100
55,119,-34.5826
56,120,100
56,121,-25.9454
57,122,100
58,123,100
58,124,-38.73
58,125,-25.9649
59,126,100
60,127,100
61,128,100
61,129,-43.4525
62,130,100
62,131,-50
63,132,100
63,133,-102.432
63,134,-46.1227
64,135,100
65,136,100
65,137,-50
66,138,100
67,139,100
67,140,-50
67,141,-25.994
68,142,100
68,143,-25.9869
69,144,100
69,145,-25.9146
70,146,100
71,147,100
72,148,100
73,149,100
74,150,100
75,151,100
76,152,100
76,153,-25.9074
76,154,-50
76,155,-50
76,156,-43.3097
77,157,100
77,158,-46.2962
78,159,100
79,160,100
80,161,100
80,162,-27.3389
81,163,100
82,164,100
82,165,-32.6458
82,166,-43.7457
83,167,100
83,168,-26.1991
84,169,100
85,170,100
86,171,100
87,172,100
88,173,100
89,174,100
90,175,100
91,176,100
92,177,100
93,178,100
94,179,100
95,180,100
96,181,100
97,182,100
98,183,100
98,184,-48.4348
98,185,-32.6116
99,186,100
100,187,100
101,188,100
102,189,100
103,190,100
104,191,100
105,192,100
106,193,100
106,194,-26.1222
107,195,100
108,196,100
108,197,-50
109,198,100
110,199,100
111,200,100
111,201,-50
112,202,100
113,203,100
114,204,100
114,205,-25.9123
115,206,100
116,207,100
117,208,100
117,209,-43.4077
117,210,-38.7133
