0,1,-38.6377
0,2,-101.761
0,3,-45.4999
0,4,-39.0235
1,5,100
1,6,-102.197
2,7,100
2,8,-42.8908
2,9,-46.0808
2,10,-38.5852
3,11,100
3,12,-34.499
3,13,-102.432
4,14,100
4,15,-42.781
4,16,-32.7645
4,17,-102.664
5,18,100
5,19,-38.3503
5,20,-49.9789
5,21,-102.713
5,22,-100.983
5,23,-25.9806
6,24,100
7,25,100
8,26,100
8,27,-100.347
8,28,-25.972
9,29,100
10,30,100
10,31,-25.9629
11,32,100
11,33,-47.8919
11,34,-50
12,35,100
13,36,100
14,37,100
15,38,100
16,39,100
16,40,-43.5916
17,41,100
18,42,100
18,43,-102.983
18,44,-102.653
18,45,-102.648
19,46,100
20,47,100
21,48,100
22,49,100
23,50,100
24,51,100
25,52,100
26,53,100
27,54,100
28,55,100
29,56,100
30,57,100
31,58,100
32,59,100
33,60,100
34,61,100
34,62,-38.5512
35,63,100
36,64,100
37,65,100
38,66,100
39,67,100
39,68,-50.7623
40,69,100
40,70,-50.7848
41,71,100
42,72,100
42,73,-102.075
43,74,100
44,75,100
45,76,100
46,77,100
46,78,-25.9978
47,79,100
47,80,-25.9909
48,81,100
48,82,-102.661
49,83,100
49,84,-38.6141
50,85,100
51,86,100
52,87,100
53,88,100
54,89,100
55,90,100
55,91,-50
55,92,-101.286
55,93,-102.986
56,94,100
56,95,-25.9735
57,96,100
58,97,100
58,98,-101.461
59,99,100
59,100,-101.351
60,101,100
61,102,100
62,103,100
62,104,-50
63,105,100
63,106,-26.186
63,107,-50
64,108,100
65,109,100
66,110,100
67,111,100
67,112,-102.7
68,113,100
69,114,100
69,115,-102.966
70,116,100
70,117,-102.047
71,118,100
72,119,100
73,120,100
74,121,100
75,122,100
76,123,100
77,124,100
78,125,100
79,126,100
80,127,100
81,128,100
81,129,-26.1447
82,130,100
83,131,100
84,132,100
85,133,100
86,134,100
87,135,100
88,136,100
89,137,100
90,138,100
91,139,100
92,140,100
93,141,100
94,142,100
95,143,100
96,144,100
97,145,100
98,146,100
99,147,100
100,148,100
101,149,100
102,150,100
103,151,100
104,152,100
105,153,100
105,154,-102.874
106,155,100
106,156,-50
107,157,100
108,158,100
109,159,100
110,160,100
111,161,100
112,162,100
113,163,100
114,164,100
115,165,100
116,166,100
117,167,100
117,168,-102.671
117,169,-50
117,170,-26.2105
117,171,-27.3305
117,172,-27.3241
117,173,-27.3689
118,174,100
119,175,100
120,176,100
121,177,100
122,178,100
123,179,100
124,180,100
125,181,100
126,182,100
126,183,-27.3595
127,184,100
128,185,100
129,186,100
130,187,100
130,188,-38.5508
131,189,100
132,190,100
133,191,100
134,192,100
135,193,100
136,194,100
137,195,100
138,196,100
139,197,100
140,198,100
141,199,100
142,200,100
143,201,100
144,202,100
145,203,100
146,204,100
147,205,100
148,206,100
149,207,100
150,208,100
151,209,100
152,210,100
153,211,100
154,212,100
155,213,100
156,214,100
157,215,100
158,216,100
159,217,100
160,218,100
161,219,100
161,220,-100.85
162,221,100
163,222,100
163,223,-100.464
164,224,100
164,225,-50
164,226,-100.467
165,227,100
165,228,-102.647
166,229,100
167,230,100
168,231,100
169,232,100
170,233,100
171,234,100
172,235,100
173,236,100
173,237,-100.946
174,238,100
175,239,100
176,240,100
177,241,100
178,242,100
179,243,100
180,244,100
181,245,100
182,246,100
183,247,100
184,248,100
185,249,100
186,250,100
187,251,100
188,252,100
189,253,100
190,254,100
191,255,100
192,256,100
193,257,100
194,258,100
195,259,100
196,260,100
197,261,100
198,262,100
199,263,100
200,264,100
200,265,-50
201,266,100
202,267,100
203,268,100
204,269,100
205,270,100
206,271,100
207,272,100
208,273,100
209,274,100
210,275,100
211,276,100
211,277,-27.1954
212,278,100
213,279,100
214,280,100
215,281,100
